name,seller,price,number-of-items-sold,ram,rom,screen-size,color,front-camera,rear-camera,number_of_sims
F3(Pop¹) Dual SIM 8Go HDD - Noir - 12 Mois,Tecno,59300.0,9.0,3.0,8.0,6.2,argent,,,2
Hot 6 Dual SIM 16Go HDD - Or,Infinix,79000.0,49.0,4.0,16.0,4.7,or,,,2
Galaxy Grand Prime Pro Dual SIM 16Go HDD - Argent - 03 Mois de Garantie,Samsung,84800.0,49.0,4.0,4.0,4.7,blanc,,,2
Galaxy A7 16 Go HDD - Or,Samsung,95000.0,49.0,4.0,8.0,5.0,noir,,,1
"Galaxy S4 - 16Go HDD - 2Go RAM - 5"" - Blanc + Ecran De Protection",Samsung,100000.0,49.0,4.0,16.0,5.0,noir,,,1
Galaxy S6 32 Go HDD - Noir,Samsung,120000.0,49.0,3.0,16.0,5.0,or,,,1
"V20 4G LTE - 64Go HDD - 4Go RAM - 5,7"" - Empreinte Digitale - Noir",LG,132450.0,49.0,3.0,16.0,4.7,ou,,,1
"Galaxy S7 - 32 Go HDD - 4 Go RAM - 5,1'' - Or",Samsung,139500.0,10001.0,4.0,16.0,5.7,rose-noir - or,,,1
Galaxy Note 5 32Go HDD - OR,Samsung,139555.0,49.0,4.0,16.0,5.5,or,,,1
"Redmi 6X - Compatible Tous Réseaux - 64Go HDD - 4Go RAM - 5,99"" - Or",Xiaomi,149000.0,9.0,4.0,32.0,5.8,noir,,,1
"iPhone 6 - 64Go HDD - 1Go RAM - 4,7"" - Or - 12 Mois + Pochette + Protège Ecran Offerts",Apple,150000.0,10001.0,6.0,16.0,5.9,blanc,,,1
"Galaxy J6 Infinity - Dual SIM - 32Go HDD - 3Go RAM - 5,6"" - Noir",Samsung,150000.0,9.0,3.0,16.0,5.0,blanc,,,2
Galaxy S7 32 Go HDD - Blanc,Samsung,154820.0,10001.0,4.0,16.0,6.2,gris,,,1
"Galaxy S7 Edge - 32 Go HDD - 4 Go RAM - 5,5"" - Blanc",Samsung,159000.0,1001.0,6.0,16.0,6.3,noir,,,1
Galaxy S7 Edge 32Go HDD - Gris + Protège Ecran,Samsung,159000.0,101.0,4.0,16.0,6.3,gris,,,1
Galaxy C5 32Go HDD - Noir,Samsung,160000.0,101.0,2.0,8.0,6.1,blanc,,,1
G5 32Go HDD - Gris - 12 Mois + Protège Ecran,LG,160000.0,1001.0,2.0,32.0,5.5,noir,,,1
"iPhone 6 - 16Go HDD - 1Go RAM - 4,7"" -  Blanc Et Or",Apple,162350.0,101.0,6.0,32.0,6.0,noir,,,1
"Galaxy S7 Edge - 32 Go HDD - RAM 4 Go - 5,5"" - Noir - 12 Mois + Pochette + Protège Ecran",Samsung,165000.0,101.0,3.0,16.0,5.5,noir,,,1
Galaxy S7 Edge - 32 Go HDD - 4 Go RAM - Noir - 12 Mois + Pochette + Protège Ecran,Samsung,169900.0,1001.0,3.0,16.0,5.5,noir,,,1
Galaxy S7 Edge 32Go HDD - RAM 4Go - Noir - 12 Mois + Pochette + Protège Ecran Offerts,Samsung,179900.0,49.0,2.0,16.0,5.8,noir,,,1
Galaxy C7 32Go HDD - Noir - 6 Mois,Samsung,180000.0,101.0,4.0,16.0,5.2,or,,,1
Galaxy J8 64Go HDD - Noir + Thé Edmark Red Bubble Offert (20 Sachets),Samsung,213800.0,49.0,3.0,16.0,6.4,noir,,,1
Galaxy C5 32Go HDD - Or,Samsung,230000.0,49.0,4.0,64.0,4.7,gris,,,1
Galaxy A7 (2018) - Dual SIM - 64Go HDD - 4Go RAM - Noir - 6 Mois + Glace De Protection Offerte,Samsung,232900.0,101.0,4.0,16.0,6.0,noir,,,2
iPhone 6 Plus - 16Go HDD - Gris,Apple,250000.0,101.0,4.0,16.0,5.8,or,,,1
Galaxy C9 Pro 64Go HDD - Noir - 6 Mois,Samsung,250000.0,101.0,6.0,64.0,6.0,or,,,1
iPhone 6 Plus - 16Go HDD - Or,Apple,250000.0,101.0,6.0,32.0,4.7,noir,,,1
iPhone 6 128Go HDD - Or,Apple,250000.0,101.0,6.0,32.0,4.7,noir,,,1
"Galaxy A7 (2018) - Dual SIM - 128Go HDD - 4Go RAM - 6"" - Noir - 6 Mois",Samsung,255000.0,1001.0,6.0,64.0,5.8,noir,,,2
iPhone 6 128 Go HDD 1 Go RAM - Noir - 12 Mois,Apple,280000.0,101.0,3.0,32.0,5.8,noir,,,1
"Galaxy S8 - 64Go HDD - 4Go RAM - 5,8"" - Noir",Samsung,300000.0,101.0,6.0,64.0,5.0,noir et gris,,,1
iPhone 6 Plus 128 Go HDD 1 Go RAM - Noir - 12 Mois,Apple,320000.0,101.0,3.0,64.0,5.0,noir,,,1
iPhone 6s Plus 64Go - 2Go RAM - 12MP - Noir Et Gris,Apple,320000.0,101.0,3.0,64.0,5.2,gris,,,1
Galaxy S8 Duos SM-G950FD - 64Go HDD - Noir - 12 Mois,Samsung,373350.0,1001.0,3.0,64.0,5.2,or,,,1
"Galaxy S9 Plus - 64Go HDD - 6 Go RAM - 6,2'' - Gris",Samsung,399900.0,1001.0,3.0,32.0,5.0,noir,,,1
iPhone 8 64Go HDD - Or,Apple,420000.0,101.0,8.0,32.0,5.5,noir,,,1
P20 Pro - 128 Go HDD - 6Go Ram - Noir,Huawei,433900.0,101.0,2.0,32.0,5.7,noir,,,1
iPhone 8 64Go HDD - Noir,Apple,442700.0,1001.0,4.0,64.0,5.6,noir,,,1
iPhone 7 128Go HDD - Noir - 12 Mois,Apple,475000.0,1001.0,2.0,64.0,5.7,or,,,1
iPhone 7 Plus 32Go HDD - Noir,Apple,489500.0,1001.0,3.0,128.0,5.9,noir,,,1
iPhone 7 256Go HDD - Or - 6 Mois,Apple,500000.0,101.0,6.0,32.0,5.0,or,,,1
Galaxy S9 - 32Go HDD - 4Go RAM - Noir,Samsung,539500.0,101.0,2.0,32.0,5.5,rouge,,,1
iPhone 7 Plus 128Go HDD - Or - 12 Mois,Apple,540000.0,101.0,2.0,128.0,5.0,noir,,,1
iPhone 7 Plus 128Go HDD - Rouge - 12 Mois,Apple,540000.0,1001.0,3.0,64.0,5.7,noir,,,1
iPhone 7 Plus 128Go HDD - Noir - 12 Mois,Apple,550000.0,99.0,4.0,32.0,5.7,rouge,,,1
Galaxy S8 Plus (DUOS) 64Go HDD - Noir,Samsung,560000.0,1001.0,1.0,32.0,6.2,gris,,,1
iPhone 8 Plus - 64Go HDD - Rouge,Apple,589500.0,99.0,1.0,128.0,4.7,noir,,,1
Galaxy S9 Plus - 32Go HDD - 6Go RAM - Gris,Samsung,595000.0,1001.0,2.0,32.0,4.7,argent,,,1
Galaxy Note 9 - 128Go HDD - 6Go RAM - Noir - 24 Mois de Garantie,Samsung,699900.0,1001.0,4.0,32.0,6.0,blanc,,,1
iPhone X 64Go HDD - Argent,Apple,790000.0,1001.0,3.0,32.0,5.7,gris,,,1
"iPhone XS - 512 Go HDD - 4 Go RAM - 5,8'' - Blanc",Apple,896000.0,99.0,4.0,32.0,5.0,gris sidéral,,,1
iPhone X 256Go HDD - 3Go RAM - 12MP - Gris - 12 Mois + Pochette + Protège Ecran Offerts,Apple,979900.0,99.0,4.0,32.0,5.5,or,,,1
iPhone XS Max 512Go HDD - 4Go RAM - Gris Sidéral,Apple,980000.0,1001.0,3.0,128.0,6.0,noir,,,1
iPhone XS 256Go HDD - Or,Apple,999900.0,1001.0,4.0,64.0,6.0,bleu,,,1
PIXI 4 Plus Power 16Go HDD - Noir,Alcatel,54000.0,10001.0,3.0,64.0,6.0,noir,,,1
F3(Pop¹) Dual SIM 8Go HDD - Bleu - 12 Mois,Tecno,59500.0,9.0,2.0,64.0,5.7,or,,,2
F3(Pop¹) Pro - Dual SIM - 16Go HDD - Noir - 12 Mois,Tecno,65500.0,1001.0,4.0,64.0,5.7,bleu,,,2
Galaxy J7 Max Dual SIM - 32Go HDD - 4Go RAM - Or - 3 Mois,Samsung,140000.0,99.0,4.0,64.0,6.0,bleu,,,2
P10 Lite Dual SIM 64Go HDD - Bleu- 12 Mois,Huawei,161000.0,101.0,2.0,128.0,6.0,gris sidéral,,,2
P10 Lite Dual SIM 32Go HDD - Bleu - 12 Mois + Edmark Shake Off Offert (20 Sachets),Huawei,169000.0,99.0,4.0,256.0,5.5,or,,,2
iPhone 6 16 Go HDD -  Gris Sidéral,Apple,170000.0,10001.0,4.0,64.0,6.0,noir,,,1
Galaxy S6 Edge Plus - 32Go HDD - RAM 4Go - Or + Protège Ecran,Samsung,215000.0,101.0,6.0,256.0,5.8,or,,,1
"Galaxy A6 Dual SIM (2018) - 32Go HDD - 3Go RAM - 5,6"" - Noir + Glace De Protection",Samsung,215000.0,1001.0,2.0,128.0,5.6,noir,,,2
iPhone 5S 64 Go HDD - Or - 12 Mois,Apple,220000.0,1001.0,2.0,64.0,5.9,bleu,,,1
Galaxy Note 8 64Go HDD - Noir,Samsung,337000.0,101.0,4.0,32.0,6.3,blanc,,,1
A14 - 8GB HDD - Bleu,ITEL,27400.0,101.0,4.0,128.0,5.5,noir,,,1
V10 Dual SIM 8 Go HHD - Blanc - 13 Mois,X-tigi,33000.0,1001.0,2.0,32.0,5.8,noir,,,2
"A16 - Dual SIM - 8Go HDD - 512 Mo RAM - 5"" - Noir - 13 Mois",ITEL,37500.0,1001.0,4.0,128.0,6.2,noir,,,2
P13 Dual SIM 8Go HDD - 512 Mo RAM - Noir - 13 Mois,ITEL,45700.0,1001.0,4.0,64.0,5.5,noir et gris,,,2
IT P12 Dual SIM 8Go HDD - Noir,ITEL,46800.0,1001.0,4.0,64.0,6.5,rose or,,,2
A5002 Dual SIM 8 Go HDD - Noir Et Gris - 12 Mois,Fero,47000.0,49.0,4.0,128.0,4.9,or,,,2
A32F Dual SIM 8Go HDD - Rose Or - 12 Mois,ITEL,49900.0,1001.0,4.0,128.0,5.5,blanc,,,2
"V15 - Double Puce - 16Go - 1Go RAM - 5"" - Or - 12 Mois",X-tigi,52000.0,1001.0,4.0,128.0,5.0,bleu,,,2
V9 4 Go HDD - Blanc,VSUN,54400.0,1001.0,4.0,256.0,5.7,noir,,,1
P32 Dual SIM 8Go HDD - 1 Go RAM - Bleu - 13 Mois,ITEL,54900.0,1001.0,4.0,64.0,,bleu,,,2
X-tigi V18 Dual SIM 16Go HDD + B310 Dual SIM - Noir - 12 Mois,X-tigi,56500.0,99.0,4.0,8.0,,noir,,,2
F3(Pop¹) Pro Dual SIM 16Go HDD - Bleu- 12 Mois,Tecno,64000.0,9.0,4.0,8.0,,noir,,,2
"Alcatel OT9001D - Dual SIM - 16 Go HDD - 1,5 Go RAM - 6"" - Noir - 12 Mois",Alcatel,65000.0,49.0,4.0,16.0,,or,,,2
ULEFONE S8 Pro Dual SIM 16Go HDD - Noir,ULEFONE,66500.0,1001.0,3.0,16.0,,gris,,,2
"S33 - 16Go HDD - 1Go RAM - 6"" - Or - 12 Mois",ITEL,69500.0,101.0,4.0,32.0,,noir,,,1
TCL 562 Dual SIM 32Go HDD - Gris - 12 Mois,TCL,70000.0,9.0,4.0,64.0,,noir,,,2
Core 2 - Noir,Samsung,70600.0,9.0,2.0,64.0,,rose or,,,1
Hot 6 Dual SIM 16Go HDD - Noir,Infinix,79000.0,101.0,4.0,32.0,,or,,,2
Royale X1 Dual SIM 16Go HDD - Rose Or - 12 Mois,Fero,83000.0,9.0,6.0,64.0,,noir,,,2
XT1762 Moto E4 Dual Sim 16 Go HDD - Or - 6 mois,MOTOROLA,85100.0,9.0,6.0,32.0,,bleu,,,2
Y5 Prime 2018 Dual SIM 16Go HDD - Noir - 12 Mois + Edmark Red Bubble Tea Offert (20 Sachets),Huawei,86500.0,49.0,3.0,32.0,,noir,,,2
Y5 Prime 2018 Dual SIM 16Go HDD - Bleu - 12 Mois + Edmark Café73 Offert (20 Sachets),Huawei,86500.0,49.0,4.0,64.0,,blanc,,,2
L9 II - 8Go HDD - 1Go RAM - Noir,LG,86600.0,49.0,3.0,32.0,,or et blanc,,,1
Galaxy A7 16 Go HDD - Blanc,Samsung,90000.0,9.0,3.0,16.0,,blanc,,,1
One A9s - 32Go HDD - 3Go RAM - Or Et Blanc,HTC,90000.0,9.0,1.0,32.0,,noir,,,1
Galaxy A5 16 Go HDD - Blanc,Samsung,95000.0,9.0,4.0,32.0,,noir,,,1
562 Dual SIM 32Go HDD - Noir - 12 Mois,TCL,95000.0,101.0,,64.0,,or,,,2
Spark 2 Dual SIM 32 Go + 2 Go Ram HDD - Noir - 12 Mois,Tecno,95000.0,9.0,,16.0,,noir,,,2
iPhone 5 16Go HDD - Or,Apple,99900.0,49.0,,16.0,,noir,,,1
X Bot Junior -16Go - Noir,X TOUCH,100000.0,101.0,,64.0,,or,,,1
X-Touch X Dual SIM - 16Go HDD - Noir + écouteurs et Ecran De Protection,X TOUCH,101000.0,101.0,,32.0,,or,,,2
Camon X Dual SIM 16Go HDD - Or -12 Mois,Tecno,110000.0,101.0,,32.0,,noir,,,2
Y6 Prime 2018 Dual SIM 16Go HDD - Or - 12 Mois + Edmark Bubble C Offert (20 Sachets),Huawei,115000.0,9.0,,64.0,,noir,,,2
G6 64Go HDD - 4Go RAM - Noir - 12 Mois + Pochette + Protège Ecran  Offerts,LG,124900.0,9.0,,64.0,,or,,,1
"L9 Plus - Dual SIM - 16Go HDD - 2Go RAM - 6"" - Noir + W2 8Go HDD Dual SIM",Tecno,135950.0,10001.0,,64.0,,blanc,,,2
Galaxy A5 Edition 2016 16Go HDD - Or,Samsung,145000.0,9.0,,64.0,,or,,,1
Galaxy S6 Edge 32 Go HDD - Blanc,Samsung,145800.0,49.0,,32.0,,blanc,,,1
Galaxy S6 Edge Plus 32Go HDD - Or - 12 Mois,Samsung,150000.0,1001.0,,32.0,,gris,,,1
Galaxy C5 32 Go HDD - Blanc,Samsung,155000.0,9.0,,64.0,,or,,,1
iPhone 6 64Go HDD - Gris - 12 Mois + Pochette + Protège Ecran Offerts,Apple,159900.0,1001.0,,64.0,,or,,,1
Galaxy J7 Max Dual SIM 32Go HDD - Or + Edmark Café Ginseng Offert - 12 Mois,Samsung,162000.0,9.0,,64.0,,noir,,,2
"Galaxy J7 Max - Dual SIM - 32Go HDD - 4Go RAM - 5,7"" - Or - 12 Mois + Café Edmark Ginseng",Samsung,167000.0,101.0,,64.0,,or,,,2
Galaxy J8 - 32Go HDD - Noir + Thé Edmark Red Bubble Offert,Samsung,170000.0,1001.0,,64.0,,noir,,,1
Galaxy S6 32Go HDD - RAM 3Go - Or - 12 Mois + Pochette + Protège Ecran Offerts,Samsung,180000.0,1001.0,,32.0,,bleu,,,1
Mate10  Lite - DUAL SIM -64Go HDD - 4Go Ram - Noir - 6 Mois,Huawei,180500.0,9.0,,64.0,,bleu,,,2
Huawei Ascend Mate 10 Lite Dual SIM 64 Go HDD - Bleu - 12 Mois,Huawei,182000.0,1001.0,,64.0,,noir,,,2
Galaxy J8 - Dual Sim - 64 Go HDD - 4 Go RAM - 6'' - Bleu,Samsung,185000.0,101.0,,16.0,,noir,,,2
Galaxy J6 Plus (2018) - 64 Go HDD - 4 Go RAM - 6'' - Noir + Pochette,Samsung,185000.0,1001.0,,64.0,,noir,,,1
Galaxy J7 Pro 32Go HDD - Noir + Pochette,Samsung,185500.0,1001.0,,64.0,,bleu,,,1
Galaxy J7 Pro 32Go HDD - Noir,Samsung,195000.0,1001.0,,64.0,,or,,,1
Galaxy S7 Edge 32Go HDD - Bleu - 3 Mois,Samsung,195000.0,1001.0,,256.0,,bleu,,,1
Galaxy S7 Edge 32Go HDD - Or - 3 Mois,Samsung,198500.0,1001.0,,64.0,,noir,,,1
Nova 2 Plus 64Go HDD - 4Go RAM - Bleu + Edmark Shake Off Offert (20 sachets),Huawei,208650.0,10001.0,,64.0,,bleu,,,1
Nova 3E - 64Go HDD - 4Go Ram - Noir + Edmark Shake Off Offert (12 Sachets),Huawei,226000.0,1001.0,,128.0,,noir,,,1
Honor 9 Dual SIM 128Go HDD - 6Go RAM - Bleu - 12 Mois,Huawei,250000.0,1001.0,,16.0,,or,,,2
X Bot Senior - 32 Go HDD - 3Go RAM - Noir,X TOUCH,250000.0,101.0,,64.0,,rose or,,,1
Galaxy S7 Edge 32Go HDD - 4Go RAM - Or - 12 Mois + Pochette + Protège Ecran Offerts,Samsung,250500.0,1001.0,,,,noir,,,1
"iPhone 6S - 64 Go HDD - 2 Go RAM - 4,7"" - Rose Or",Apple,270000.0,1001.0,,,,or,,,1
"Galaxy A9 (2018) - 128Go HDD - 6Go RAM 6"" - Noir - 6 Mois",Samsung,295000.0,10001.0,,,,rose or,,,1
Galaxy S8 Plus 64Go HDD - Or,Samsung,300000.0,101.0,,,,noir,,,1
iPhone 7 32Go HDD - Rose Or - 12 Mois,Apple,303000.0,101.0,,,,noir,,,1
iPhone 7 32Go HDD - Noir - 12 Mois,Apple,303000.0,101.0,,,,blanc,,,1
"P10+ -128Go HDD - 6Go RAM - 5,5"" - Noir",Huawei,305000.0,1001.0,,,,noir,,,1
"Mi 5 - Dual SIM - 32Go HDD - 3Go RAM - 5,15"" - Blanc",Xiaomi,309200.0,1001.0,,,,gris,,,2
"Mi 5 - Dual SIM - 32 Go HDD - 3Go RAM - 5,15"" - Noir",Xiaomi,309200.0,1001.0,,,,or,,,2
iPhone 6S - 32Go - RAM 2Go - 12MP - Gris,Apple,310000.0,101.0,,,,noir,,,1
Galaxy Note 5 32 Go HDD 4 Go RAM - Or - 12 Mois,Samsung,320000.0,1001.0,,,,noir,,,1
"iPhone 7 Plus - 32Go HDD - 3Go RAM - 5,5"" - Noir - 6 Mois",Apple,326900.0,1001.0,,,,or,,,1
"P20 - 128 Go HDD - 4Go RAM - 5,8"" - Noir",Huawei,348000.0,1001.0,,,,noir,,,1
"Mate 10 Lite - Dual SIM - 64Go HDD - 4Go RAM - 5,9"" - Or - 12 Mois",Huawei,350000.0,101.0,,,,violet lilas,,,2
Galaxy S9 Dual SIM - 64Go HDD - 4Go RAM - Noir + Pochette Intelligente Antichoc - 24 Mois de Garantie,Samsung,387300.0,101.0,,,,noir,,,2
Galaxy S9Plus - 64Go HDD - Violet lilas - 6 Mois,Samsung,400000.0,1001.0,,,,noir,,,1
"Galaxy Note 8 - 64Go HDD - 6Go RAM - 6,3"" - Noir - 24 Mois",Samsung,418900.0,1001.0,,,,twilight,,,1
"Galaxy Note 8 - 64Go HDD - 6 Go RAM - 6,3'' - Noir - 24 Mois",Samsung,421600.0,1001.0,,,,noir,,,1
P20 Pro - 128 Go HDD - 6Go Ram - Twilight + Edmark Shake Off Offert (12 Sachets),Huawei,440000.0,1001.0,,,,or,,,1
"iPhone 8 Plus - 256 Go HDD - 3 Go RAM - 5,5'' - Noir",Apple,470000.0,1001.0,,,,noir,,,1
Galaxy C9 Pro 64Go HDD - Or - 6 Mois,Samsung,482300.0,1001.0,,,,or,,,1
iPhone 7 Plus 256Go HDD - Noir,Apple,485000.0,1001.0,,,,gris,,,1
iPhone 8 Plus 64Go HDD - Or,Apple,485000.0,1001.0,,,,or,,,1
iPhone X 64Go HDD - 3Go RAM - 12MP - Gris - 12 Mois + Pochette + Protège Ecran Offerts,Apple,494900.0,1001.0,,,,bleu,,,1
"Mi 5 - Dual SIM - 32Go HDD - 3Go RAM - 5,2"" - Or",Xiaomi,499500.0,1001.0,,,,or,,,2
"Find X - Dual SIM - 128Go - 8Go RAM - 6,42"" - Bleu",Oppo,505800.0,1001.0,,,,noir,,,2
iPhone 7 32Go HDD - Or - 12 Mois,Apple,539500.0,1001.0,,,,gris,,,1
"Mi Mix - Dual SIM - 128Go HDD - 4Go RAM - 6"" - Noir",Xiaomi,559700.0,1001.0,,,,noir,,,2
iPhone 6S 64Go HDD - Gris - 12 Mois,Apple,563000.0,1001.0,,,,bleu,,,1
iPhone X 64Go HDD - Noir,Apple,586150.0,1001.0,,,,rouge,,,1
"Galaxy Note 9 - 128Go HDD - 6Go RAM - 6,4"" - Bleu - 24 Mois",Samsung,599000.0,1001.0,,,,noir de jais,,,1
iPhone 7 128Go HDD - Rouge - 6 Mois,Apple,600000.0,1001.0,,,,noir,,,1
iPhone 7 128Go HDD - Noir De Jais - 12 Mois,Apple,621100.0,49.0,,,,gris,,,1
iPhone X 256Go HDD - Noir,Apple,646200.0,101.0,,,,noir,,,1
Galaxy S9 SM-G960 Dual Sim - 64Go HDD - Gris - 12 Mois,Samsung,700000.0,101.0,,,,noir et blanc,,,2
Desire 626  8Go HDD - Noir,HTC,55000.0,1001.0,,,,or,,,1
Geek V975 Dual SIM 8Go HDD -  Noir Et Blanc - 6 mois,ZTE,65000.0,49.0,,,,gris,,,2
562 Dual SIM 32Go HDD - Or - 12 Mois,TCL,85000.0,,,,,noir,,,2
A5 Dual SIM 16Go HDD - Gris - 12 Mois,Alcatel,85000.0,,,,,or,,,2
Alcatel A5 Dual SIM 16Go HDD - Noir - 12 Mois,Alcatel,85000.0,,,,,bleu,,,2
One M9 32Go HDD - Or - 3 Mois,HTC,90000.0,,,,,noir,,,1
"Mix - Dual SIM - 64Go HDD - 4Go RAM - 5,5"" - Bleu + Pochette - 12 Mois",ULEFONE,95000.0,,,,,noir,,,2
V20 4G LTE - 64Go HDD - 4Go RAM - 16MP - Empreinte digitale - Noir - 12 Mois + Pochette + Protège Ecran Offerts,LG,110900.0,,,,,rose,,,1
Galaxy J6 Dual SIM 32Go HDD - Noir,Samsung,115000.0,,,,,bleu,,,2
V20 64Go HDD - 4Go RAM - Empreinte digitale - Rose,LG,120000.0,,,,,noir,,,1
Camon X Dual SIM - 32Go HDD - 12 Mois - Bleu,Tecno,125000.0,,,,,blanc et or,,,2
Lumia 930 - 32Go HDD - Noir - 6 Mois,Nokia,128950.0,,,,,bleu,,,1
"Redmi Note 5 - Dual SIM - 64 Go HDD - RAM 4 Go - 5,99'' - Blanc Et Or",Xiaomi,135000.0,,,,,noir,,,2
Galaxy S7 Edge 32Go HDD - 4Go RAM - Bleu - 12 Mois + Pochette + Protège Ecran Offerts,Samsung,154900.0,,,,,noir,,,1
Z30 16 Go HDD - Noir - 12 Mois,Blackberry,160900.0,,,,,noir,,,1
Galaxy J7 Max Dual SIM 32Go HDD - Noir + Edmark Café Ginseng Offert  - 12 Mois,Samsung,162000.0,,,,,noir,,,2
Galaxy J7 Max Dual SIM 32Go HDD - Noir - 24 Mois,Samsung,162000.0,,,,,noir,,,2
"Redmi Note 6 Pro - Dual SIM - 64 Go HDD - 6 Go RAM - 6,26'' - Noir + Pochette + - 12 Mois",Xiaomi,165000.0,,,,,or,,,2
Galaxy A3 Edition 2017 Dual SIM 16Go HDD - Noir - 6 Mois,Samsung,165500.0,,,,,or,,,2
Galaxy A3 Edition 2017 Dual SIM 16Go HDD - Or - 6 Mois,Samsung,166700.0,,,,,bleu,,,2
Galaxy J8 64Go HDD - Or + Edmark Red Bubble Tea Offert (20 Sachets),Samsung,170000.0,,,,,noir,,,1
Galaxy A5 Edition 2017 32Go HDD - Bleu,Samsung,179800.0,,,,,gris,,,1
"Galaxy J7 Max - Dual SIM - 32Go HDD - 4Go RAM - 5,7'' - Noir",Samsung,185000.0,,,,,or,,,2
One M8 32Go HDD - Gris,HTC,188800.0,,,,,noir,,,1
Nova 2 Plus 64Go HDD - 4Go Ram - Or + Edmark Shake Off Offert (12 sachets),Huawei,190000.0,,,,,noir,,,1
Mate 10 Lite 64Go HDD - 4Go Ram - Noir - 12 Mois + Edmark Shake Off Offert (12 Sachets),Huawei,195000.0,,,,,or,,,1
Galaxy J8 (2018) - Dual SIM - 64 Go HDD - 4 Go RAM - 6'' + Pochette - Noir,Samsung,200500.0,,,,,noir,,,2
Galaxy J8 (2018) - Dual SIM - 64 Go HDD - 4 Go RAM - 6'' - Or + Pochette,Samsung,200500.0,,,,,or,,,2
"Galaxy J7 Max - Dual SIM - 32Go HDD - 4Go RAM - 5,7"" + Pochette - Noir",Samsung,205000.0,,,,,noir,,,2
"Galaxy J7 Max - Dual SIM - 32Go HDD - 4Go RAM - 5,7"" + Pochette - Or",Samsung,205000.0,,,,,or,,,2
Galaxy J8 (2018) - 64Go HDD - Noir + Pochette,Samsung,220500.0,,,,,bleu,,,1
Galaxy J8 (2018) - Dual SIM - 64 Go HDD - 4 Go RAM - 6'' - Or + Pochette,Samsung,220500.0,,,,,bleu,,,2
Nokia 8 Dual SIM 64Go HDD - Bleu + Pochette + Ecran de protection,Nokia,225000.0,,,,,bleu,,,2
Galaxy J8 Dual SIM 32Go HDD - Bleu,Samsung,225000.0,,,,,or,,,2
Nova 3E - 64Go HDD - 4Go Ram - Bleu + Edmark Shake Off Offert (12 Sachets),Huawei,226000.0,,,,,or,,,1
Galaxy A6 Edition 2018 32Go HDD - Or,Samsung,230000.0,,,,,bleu,,,1
"Redmi Note 5 - Dual SIM - 64Go HDD - 4Go RAM - 5,99"" - Or",Xiaomi,230000.0,,,,,noir,,,2
Nova 3I 128Go HDD - Bleu,Huawei,255000.0,,,,,gris,,,1
Galaxy A7 Dual SIM 16 Go HDD - Noir - 24 Mois,Samsung,279200.0,,,,,noir,,,2
Galaxy S8 DUOS 64Go HDD - Gris - 12 Mois,Samsung,319000.0,,,,,rose,,,1
Galaxy Note 8 Duos 64Go HDD - Noir 24Mois,Samsung,370000.0,,,,,noir,,,1
Galaxy S9 Plus 64Go HDD - Rose - 24 Mois,Samsung,459000.0,,,,,noir,,,1
iPhone 8 Plus 256Go HDD - Noir,Apple,510000.0,,,,,or,,,1
"iPhone XS Max - 64 Go HDD - 4 GB RAM - 6,5"" - Noir",Apple,815000.0,,,,,noir,,,1
iPhone 6s Plus 64Go - 2Go RAM - 12MP - Or,Apple,410000.0,,,,,bleu,,,1
iPhone 7 Plus 128Go HDD - Noir,Apple,550000.0,,,,,gris,,,1
NX Dual SIM 16Go HDD - Bleu - 12 Mois + Forfait Internet Offert,Tecno,59900.0,,,,,,,,2
V20 4G LTE - 64Go HDD - 4Go RAM - 16MP - Empreinte digitale - Gris - 12 Mois + Pochette + Protège Ecran Offerts,LG,200000.0,,,,,,,,1
