name,seller,price,number-of-items-sold,ram,rom,screen-size,color,front-camera,rear-camera,number_of_sims,date,os
"Galaxy S8 - 64Go HDD - 4GB RAM - 5.8"" - Noir",Samsung,320600.0,99.0,4.0,8.0,5.5,noir,8.0,16.0,1,Sun May 26 21:36:10 2019,android
"iPhone 7 - 32Go HDD - 2Go RAM - 4,7"" - Rose Or Et Blanc - 6 Mois",Apple,284750.0,49.0,4.0,16.0,6.0,rose or et blanc,2.0,9.0,1,Sun May 26 21:36:11 2019,android
"G4 PLAY - Compatible CAMTEL Uniquement - 16Go HDD - 2Go RAM - 5"" - Noir",MOTOROLA,100000.0,99.0,1.0,32.0,6.0,noir,5.0,12.0,1,Sun May 26 21:36:13 2019,android
Galaxy S5 16Go HDD - Blanc - 3 Mois,Samsung,80500.0,49.0,6.0,32.0,5.8,blanc,1.2,8.0,1,Sun May 26 21:36:15 2019,android
"R2 Plus (2019) - 16Go HDD - 2Go RAM - 6,2"" - Gris Argent - 12 Mois",Blu,105500.0,49.0,1.0,128.0,5.8,gris argent,5.0,12.0,1,Sun May 26 21:36:16 2019,ios
Galaxy S7 32Go HDD - Or - 3 Mois,Samsung,125000.0,99.0,1.0,32.0,5.8,or,5.0,12.0,1,Sun May 26 21:36:17 2019,android
"Galaxy J7 (2016) Dual SIM - 16 Go - 2 Go RAM - 5,5'' - Noir",Samsung,130000.0,49.0,1.0,128.0,6.5,noir,8.0,16.0,2,Sun May 26 21:36:19 2019,android
"Redmi 5 Plus - Dual SIM - 64Go HDD - 4Go RAM - 5,99"" - Noir + Pochette + Protège Ecran",Xiaomi,145000.0,49.0,4.0,8.0,5.8,noir,2.0,21.0,2,Sun May 26 21:36:22 2019,android
"Galaxy S6 Edge - 64 Go HDD - 3 Go RAM - 5,1'' - Black",Samsung,155000.0,49.0,2.0,8.0,5.0,noir,8.0,16.0,1,Sun May 26 21:36:24 2019,android
Galaxy S4 16Go HDD - Blanc - 3 Mois,Samsung,75000.0,49.0,2.0,7.0,5.5,blanc,1.2,8.0,1,Sun May 26 21:36:25 2019,android
iPhone 6S Plus 16Go HDD - Gris + Pochette Et Ecran de Protection - 12 Mois,Apple,210500.0,49.0,4.0,16.0,5.7,gris,16.0,16.0,1,Sun May 26 21:36:27 2019,android
"Galaxy Note 8 - 64 Go HDD - 6 Go RAM - 6,3'' - Noir - 24 Mois",Samsung,330000.0,49.0,6.0,16.0,5.2,noir,1.2,8.0,1,Sun May 26 21:36:31 2019,android
"iPhone 6S Plus - 16Go HDD - 2Go RAM - 5,5"" - Gris - 12 Mois + Pochette Et Ecran De Protection",Apple,200500.0,49.0,2.0,16.0,5.2,gris,1.2,8.0,1,Sun May 26 21:36:34 2019,android
"F1 - Dual SIM - 8Go HDD - 512Mo RAM - 5"" - Noir - 12 Mois",Tecno,43800.0,49.0,6.0,64.0,4.7,noir,8.0,12.0,2,Sun May 26 21:36:37 2019,android
Galaxy S5 16Go HDD - Noir - 3 Mois,Samsung,85000.0,49.0,2.0,32.0,5.5,noir,1.2,8.0,1,Sun May 26 21:36:39 2019,android
G5 - 32Go HDD - Gris - 12 Mois + Protège Ecran Offert,LG,110000.0,49.0,2.0,32.0,6.3,gris,5.0,12.0,1,Sun May 26 21:36:40 2019,android
Galaxy S6 Edge plus 32Go HDD - Or - 3 Mois,Samsung,164000.0,49.0,3.0,64.0,5.0,or,8.0,12.0,1,Sun May 26 21:36:42 2019,ios
Galaxy S6 32Go HDD - Bleu - 3 Mois,Samsung,119500.0,49.0,2.0,64.0,5.0,bleu,8.0,12.0,1,Sun May 26 21:36:44 2019,ios
Note 4 Pro Dual SIM 32Go HDD - Noir - 12 Mois,Infinix,130000.0,1001.0,32.0,32.0,5.5,noir,7.0,12.0,2,Sun May 26 21:36:46 2019,ios
Galaxy Grand Prime Plus Dual SIM 8Go HDD - Or,Samsung,85000.0,1001.0,3.0,32.0,5.0,or,2.0,28.0,2,Sun May 26 21:36:48 2019,ios
Spark 2 Dual SIM 32 Go HDD + 2 Go RAM - Or - 12 Mois,Tecno,95000.0,99.0,3.0,16.0,5.0,or,7.0,12.0,2,Sun May 26 21:36:50 2019,ios
Vente Flash - Galaxy S8 64Go HDD - Or,Samsung,225000.0,99.0,3.0,32.0,5.0,or,7.0,12.0,1,Sun May 26 21:36:51 2019,ios
P20 Pro - 128 Go HDD - 6Go Ram - Bleu,Huawei,433000.0,99.0,4.0,16.0,5.0,bleu,7.0,12.0,1,Sun May 26 21:36:54 2019,ios
Galaxy S6 Edge 32Go HDD - noir - 3 Mois,Samsung,135000.0,99.0,3.0,32.0,5.0,noir,7.0,12.0,1,Sun May 26 21:36:58 2019,autre
Galaxy Note 5 32 Go HDD - Or,Samsung,145250.0,99.0,32.0,32.0,5.5,or,8.0,12.0,1,Sun May 26 21:36:59 2019,android
Galaxy S6 Edge 64 Go HDD - Blanc,Samsung,189320.0,99.0,6.0,32.0,6.0,blanc,7.0,12.0,1,Sun May 26 21:37:01 2019,android
Galaxy C7 32 Go HDD - Or,Samsung,189500.0,99.0,3.0,64.0,6.0,or,7.0,12.0,1,Sun May 26 21:37:03 2019,android
iPhone 6+ 16 Go HDD - Noir,Apple,203250.0,99.0,4.0,32.0,5.5,noir,7.0,12.0,1,Sun May 26 21:37:08 2019,android
iPhone 6S Plus 64Go HDD - Gris+ Pochette et Ecran de Protection - 12 Mois,Apple,280500.0,49.0,3.0,16.0,4.5,gris,8.0,12.0,1,Sun May 26 21:37:09 2019,android
"X Bot Champ - 32 Mo -  4Mo RAM - 2,4"" - Noir",X TOUCH,20000.0,99.0,4.0,64.0,6.0,noir,7.0,12.0,1,Sun May 26 21:37:12 2019,android
G4 Stylus 16Go HDD - Gris (Reconditionné),LG,75000.0,99.0,4.0,16.0,5.0,gris,8.0,12.0,1,Sun May 26 21:37:13 2019,android
Galaxy Note5 - 32Go HDD -Noir,Samsung,125800.0,49.0,1.0,128.0,5.0,noir,12.0,12.0,1,Sun May 26 21:37:14 2019,android
"Redmi 5 Plus - Dual SIM - 32Go HDD - 3Go RAM - 5,99"" - Or + Pochette + Protège Ecran",Xiaomi,130000.0,99.0,1.0,28.0,5.4,or,7.0,12.0,2,Sun May 26 21:37:16 2019,android
Galaxy A5 16 Go HDD - Or,Samsung,130100.0,101.0,4.0,64.0,4.7,or,7.0,12.0,1,Sun May 26 21:37:17 2019,android
Galaxy S7 32 Go HDD - Or,Samsung,138000.0,101.0,4.0,128.0,5.0,or,7.0,12.0,1,Sun May 26 21:37:18 2019,android
"X - Double Puce - 16Go HDD - 2Go RAM - 5,8"" - Noir + Écouteurs + Ecran De Protection",X TOUCH,140000.0,101.0,4.0,64.0,6.0,noir,7.0,12.0,2,Sun May 26 21:37:20 2019,ios
iPhone6 16 Go HDD - Noir,Apple,150570.0,101.0,1.0,64.0,4.0,noir,5.0,8.0,1,Sun May 26 21:37:22 2019,ios
Galaxy S6 Edge 32Go HDD - Blanc - 3 Mois,Samsung,140000.0,1001.0,4.0,64.0,5.0,blanc,5.0,5.0,1,Sun May 26 21:37:24 2019,android
Galaxy S6 32Go HDD - Blanc - 3 Mois,Samsung,140000.0,9.0,1.0,64.0,5.8,blanc,13.0,13.0,1,Sun May 26 21:37:25 2019,android
Galaxy S7 Edge 32 Go HDD - Noir,Samsung,159600.0,99.0,6.0,128.0,6.0,noir,8.0,12.0,1,Sun May 26 21:37:27 2019,android
Galaxy S6 Edge+ 32 Go HDD - Or,Samsung,169000.0,49.0,1.0,64.0,5.7,or,8.0,12.0,1,Sun May 26 21:37:28 2019,android
Galaxy S6 Edge Plus 64Go HDD - Or,Samsung,175000.0,99.0,1.0,128.0,5.7,or,1.2,8.0,1,Sun May 26 21:37:30 2019,android
Galaxy A5 Édition 2016 16Go HDD - Or + Pochette + Ecran De Protection,Samsung,200000.0,49.0,1.0,32.0,6.0,or,5.0,16.0,1,Sun May 26 21:37:33 2019,android
Galaxy S7 Edge Dual SIM 32Go HDD - Or,Samsung,221500.0,99.0,0.512,256.0,5.2,or,1.2,8.0,2,Sun May 26 21:37:35 2019,android
Galaxy S8+  Duos 64Go HDD - Noir,Samsung,301500.0,101.0,1.0,128.0,4.7,noir,8.0,12.0,1,Sun May 26 21:37:38 2019,android
"iPhone 7 Plus - 128Go HDD - 3Go RAM - 5,5"" - Noir",Apple,347900.0,99.0,1.0,128.0,5.7,noir,2.0,5.0,1,Sun May 26 21:37:40 2019,android
iPhone 6 Plus - 16Go HDD - Or - 1 Mois,Apple,396300.0,49.0,1.0,128.0,6.0,or,2.0,5.0,1,Sun May 26 21:37:44 2019,android
iPhone 6s Plus 64Go HDD - Or,Apple,419500.0,49.0,1.0,64.0,5.1,or,5.0,8.0,1,Sun May 26 21:37:46 2019,android
iPhone 7 Plus 128Go HDD - Rouge,Apple,450000.0,49.0,2.0,64.0,6.0,rouge,2.0,5.0,1,Sun May 26 21:37:49 2019,android
iPhone 7 Plus 256Go HDD - Or,Apple,475000.0,49.0,1.0,128.0,6.0,or,2.0,5.0,1,Sun May 26 21:37:52 2019,ios
iPhone 7 Plus 256Go HDD - Rouge,Apple,499000.0,101.0,3.0,64.0,6.0,rouge,0.3,8.0,1,Sun May 26 21:37:54 2019,android
iPhone 7 Plus 32Go HDD - Or,Apple,513600.0,9.0,1.0,512.0,6.0,or,5.0,5.0,1,Sun May 26 21:37:56 2019,android
"SP4 Senior - 32Mo - 4Mo RAM - 2,2"" - Blanc",X TOUCH,15000.0,101.0,3.0,256.0,5.5,blanc,5.0,5.0,1,Sun May 26 21:37:58 2019,android
A2 XL Dual SIM 8Go HDD - Noir Et Argent,Alcatel,45000.0,101.0,2.0,512.0,5.5,noir et argent,5.0,13.0,2,Sun May 26 21:38:00 2019,android
"NX - Dual SIM - 16Go HDD - 1Go RAM - 5"" - Bleu - 12 Mois",Tecno,62000.0,49.0,2.0,256.0,0.0,bleu,5.0,8.0,2,Sun May 26 21:38:02 2019,android
Galaxy S6 32 Go HDD - Blanc,Samsung,125915.0,9.0,1.0,16.0,5.5,blanc,5.0,13.0,1,Sun May 26 21:38:05 2019,android
Galaxy C5 32 Go HDD - Noir,Samsung,134395.0,49.0,3.0,7.0,5.5,noir,2.0,16.0,1,Sun May 26 21:38:06 2019,android
Galaxy S6 Edge 32Go HDD - Or - 3 Mois,Samsung,135000.0,49.0,2.0,32.0,5.8,or,5.0,13.0,1,Sun May 26 21:38:08 2019,ios
Galaxy A5 16 Go HDD - Noir,Samsung,140100.0,49.0,1.0,32.0,5.0,noir,2.0,15.0,1,Sun May 26 21:38:09 2019,android
Galaxy S7 Dual SIM 32 Go HDD - Noir,Samsung,150000.0,49.0,2.0,32.0,6.0,noir,5.0,8.0,2,Sun May 26 21:38:12 2019,android
Galaxy S6 Edge 64 Go HDD - Noir,Samsung,155000.0,49.0,2.0,16.0,6.0,noir,2.0,15.0,1,Sun May 26 21:38:14 2019,android
Galaxy C5 32 Go HDD - Or,Samsung,159500.0,49.0,3.0,32.0,6.2,or,0.0,8.0,1,Sun May 26 21:38:16 2019,android
Galaxy C7 32 Go HDD - Blanc,Samsung,170500.0,49.0,2.0,64.0,4.7,blanc,5.0,13.0,1,Sun May 26 21:38:17 2019,android
Galaxy S7 Dual SIM 32Go HDD - Or - 12 Mois,Samsung,170630.0,49.0,4.0,64.0,4.7,or,5.0,13.0,2,Sun May 26 21:38:19 2019,ios
Galaxy S7 Edge Dual SIM 32 Go HDD - Noir,Samsung,185000.0,9.0,2.0,8.0,5.0,noir,8.0,13.0,2,Sun May 26 21:38:22 2019,android
iPhone 6S 64 Go HDD - Argent,Apple,205000.0,101.0,2.0,8.0,5.0,argent,5.0,13.0,1,Sun May 26 21:38:23 2019,ios
iPhone 6 Plus 128 Go HDD 1 Go RAM - Blanc - 12 Mois,Apple,240000.0,49.0,1.0,8.0,5.0,blanc,1.2,8.0,1,Sun May 26 21:38:25 2019,ios
iPhone 7 Plus 32Go HDD - Or - 12 Mois,Apple,425500.0,9.0,4.0,8.0,4.7,or,2.0,8.0,1,Sun May 26 21:38:26 2019,ios
Galaxy Note 9 - 128Go HDD - 6Go RAM - Violet - 12 Mois de Garantie,Samsung,700000.0,9.0,4.0,16.0,5.7,violet,20.0,16.0,1,Sun May 26 21:38:28 2019,android
"A14 - Double Puce - 8Go HDD - 512 Mo RAM - 4"" - Noir - 12 Mois",ITEL,30000.0,49.0,3.0,4.0,5.5,noir,8.0,13.0,2,Sun May 26 21:38:29 2019,ios
A506 8Go HDD - 1Go RAM - Noir,ZTE,45000.0,49.0,4.0,8.0,5.8,noir,5.0,13.0,1,Sun May 26 21:38:35 2019,ios
F3(Pop¹) Dual SIM 8Go HDD - Noir - 12 Mois,Tecno,59300.0,49.0,4.0,16.0,5.9,noir,5.0,13.0,2,Sun May 26 21:38:37 2019,android
Hot 6 Dual SIM 16Go HDD - Or,Infinix,79000.0,49.0,4.0,16.0,5.0,or,16.0,16.0,2,Sun May 26 21:38:40 2019,android
Galaxy Grand Prime Pro Dual SIM 16Go HDD - Argent - 03 Mois de Garantie,Samsung,84800.0,49.0,4.0,16.0,6.3,argent,5.0,16.0,2,Sun May 26 21:38:41 2019,ios
Galaxy A7 16 Go HDD - Or,Samsung,95000.0,49.0,3.0,16.0,6.3,or,8.0,16.0,1,Sun May 26 21:38:43 2019,android
"Galaxy S4 - 16Go HDD - 2Go RAM - 5"" - Blanc + Ecran De Protection",Samsung,100000.0,10001.0,3.0,16.0,6.1,blanc,13.0,13.0,1,Sun May 26 21:38:44 2019,ios
"V20 4G LTE - 64Go HDD - 4Go RAM - 5,7"" - Empreinte Digitale - Noir",LG,132450.0,49.0,4.0,32.0,5.5,noir,2.0,21.0,1,Sun May 26 21:38:46 2019,ios
"Galaxy S7 - 32 Go HDD - 4 Go RAM - 5,1'' - Or",Samsung,139500.0,9.0,4.0,16.0,6.0,or,2.0,18.0,1,Sun May 26 21:38:48 2019,ios
Galaxy Note 5 32Go HDD - OR,Samsung,139555.0,10001.0,4.0,16.0,5.5,ou,2.0,18.0,1,Sun May 26 21:38:50 2019,ios
"Redmi 6X - Compatible Tous Réseaux - 64Go HDD - 4Go RAM - 5,99"" - Or",Xiaomi,149000.0,9.0,6.0,16.0,5.5,rose-noir - or,2.0,21.0,1,Sun May 26 21:38:51 2019,android
"iPhone 6 - 64Go HDD - 1Go RAM - 4,7"" - Or - 12 Mois + Pochette + Protège Ecran Offerts",Apple,150000.0,10001.0,3.0,16.0,5.8,or,2.0,18.0,1,Sun May 26 21:38:59 2019,ios
Galaxy S7 32 Go HDD - Blanc,Samsung,154820.0,1001.0,6.0,8.0,5.2,blanc,13.0,13.0,1,Sun May 26 21:39:00 2019,ios
"Galaxy S7 Edge - 32 Go HDD - 4 Go RAM - 5,5"" - Blanc",Samsung,159000.0,101.0,4.0,32.0,6.4,blanc,13.0,13.0,1,Sun May 26 21:39:02 2019,ios
Galaxy S7 Edge 32Go HDD - Gris + Protège Ecran,Samsung,159000.0,1001.0,2.0,32.0,4.7,gris,5.0,12.0,1,Sun May 26 21:39:03 2019,android
Galaxy C5 32Go HDD - Noir,Samsung,160000.0,101.0,2.0,16.0,6.0,noir,5.0,12.0,1,Sun May 26 21:39:08 2019,ios
G5 32Go HDD - Gris - 12 Mois + Protège Ecran,LG,160000.0,101.0,6.0,16.0,6.0,gris,2.0,20.0,1,Sun May 26 21:39:09 2019,android
"iPhone 6 - 16Go HDD - 1Go RAM - 4,7"" -  Blanc Et Or",Apple,162350.0,1001.0,3.0,16.0,4.7,blanc,2.0,32.0,1,Sun May 26 21:39:11 2019,android
"Galaxy S7 Edge - 32 Go HDD - RAM 4 Go - 5,5"" - Noir - 12 Mois + Pochette + Protège Ecran",Samsung,165000.0,49.0,3.0,16.0,4.7,noir,5.0,12.0,1,Sun May 26 21:39:12 2019,ios
iPhone 6 16 Go HDD - Gris Sidéral,Apple,166800.0,49.0,2.0,16.0,5.8,gris sidéral,0.0,24.0,1,Sun May 26 21:39:14 2019,ios
Galaxy S7 Edge - 32 Go HDD - 4 Go RAM - Noir - 12 Mois + Pochette + Protège Ecran,Samsung,169900.0,49.0,4.0,64.0,5.8,noir,8.0,12.0,1,Sun May 26 21:39:15 2019,ios
Galaxy S7 Edge 32Go HDD - RAM 4Go - Noir - 12 Mois + Pochette + Protège Ecran Offerts,Samsung,179900.0,101.0,3.0,16.0,5.0,noir,7.0,12.0,1,Sun May 26 21:39:17 2019,ios
Galaxy C7 32Go HDD - Noir - 6 Mois,Samsung,180000.0,101.0,4.0,16.0,5.0,noir,7.0,12.0,1,Sun May 26 21:39:18 2019,ios
Galaxy J8 64Go HDD - Noir + Thé Edmark Red Bubble Offert (20 Sachets),Samsung,213800.0,1001.0,4.0,64.0,5.2,noir,2.0,32.0,1,Sun May 26 21:39:20 2019,android
Galaxy C5 32Go HDD - Or,Samsung,230000.0,101.0,4.0,32.0,5.2,or,4.0,16.0,1,Sun May 26 21:39:25 2019,android
iPhone 6 Plus - 16Go HDD - Gris,Apple,250000.0,101.0,6.0,64.0,5.0,gris,4.0,16.0,1,Sun May 26 21:39:27 2019,android
Galaxy C9 Pro 64Go HDD - Noir - 6 Mois,Samsung,250000.0,101.0,6.0,32.0,5.5,noir,5.0,12.0,1,Sun May 26 21:39:28 2019,android
iPhone 6 Plus - 16Go HDD - Or,Apple,250000.0,101.0,6.0,64.0,5.6,or,8.0,13.0,1,Sun May 26 21:39:30 2019,android
iPhone 6 128Go HDD - Or,Apple,250000.0,1001.0,3.0,64.0,5.7,or,5.0,16.0,1,Sun May 26 21:39:32 2019,ios
iPhone 6 128 Go HDD 1 Go RAM - Noir - 12 Mois,Apple,280000.0,1001.0,6.0,64.0,5.9,noir,7.0,12.0,1,Sun May 26 21:39:34 2019,android
"Galaxy S8 - 64Go HDD - 4Go RAM - 5,8"" - Noir",Samsung,300000.0,101.0,3.0,64.0,5.5,noir,2.0,32.0,1,Sun May 26 21:39:35 2019,ios
iPhone 6 Plus 128 Go HDD 1 Go RAM - Noir - 12 Mois,Apple,320000.0,101.0,3.0,32.0,5.0,noir,2.0,32.0,1,Sun May 26 21:39:37 2019,android
iPhone 6s Plus 64Go - 2Go RAM - 12MP - Noir Et Gris,Apple,320000.0,1001.0,3.0,32.0,5.7,noir et gris,8.0,12.0,1,Sun May 26 21:39:39 2019,android
Galaxy S8 Duos SM-G950FD - 64Go HDD - Noir - 12 Mois,Samsung,373350.0,1001.0,3.0,32.0,6.2,noir,8.0,12.0,1,Sun May 26 21:39:40 2019,android
"Galaxy S9 Plus - 64Go HDD - 6 Go RAM - 6,2'' - Gris",Samsung,399900.0,1001.0,8.0,64.0,4.7,gris,2.0,24.0,1,Sun May 26 21:39:42 2019,android
iPhone 8 64Go HDD - Or,Apple,420000.0,101.0,2.0,64.0,4.7,or,7.0,12.0,1,Sun May 26 21:39:43 2019,android
P20 Pro - 128 Go HDD - 6Go Ram - Noir,Huawei,433900.0,101.0,4.0,128.0,6.0,noir,16.0,16.0,1,Sun May 26 21:39:44 2019,android
iPhone 8 64Go HDD - Noir,Apple,442700.0,1001.0,2.0,32.0,5.7,noir,7.0,12.0,1,Sun May 26 21:39:48 2019,android
iPhone 7 128Go HDD - Noir - 12 Mois,Apple,475000.0,99.0,6.0,128.0,5.0,noir,7.0,12.0,1,Sun May 26 21:39:50 2019,android
iPhone 7 Plus 32Go HDD - Noir,Apple,489500.0,1001.0,2.0,64.0,5.5,noir,7.0,12.0,1,Sun May 26 21:39:51 2019,android
iPhone 7 256Go HDD - Or - 6 Mois,Apple,500000.0,1001.0,2.0,32.0,6.0,or,4.0,16.0,1,Sun May 26 21:39:53 2019,android
Galaxy S9 - 32Go HDD - 4Go RAM - Noir,Samsung,539500.0,99.0,3.0,32.0,6.0,noir,16.0,20.0,1,Sun May 26 21:39:54 2019,android
iPhone 7 Plus 128Go HDD - Or - 12 Mois,Apple,540000.0,1001.0,4.0,128.0,5.7,or,7.0,12.0,1,Sun May 26 21:39:57 2019,android
iPhone 7 Plus 128Go HDD - Rouge - 12 Mois,Apple,540000.0,99.0,1.0,32.0,5.7,rouge,5.0,16.0,1,Sun May 26 21:39:59 2019,android
iPhone 7 Plus 128Go HDD - Noir - 12 Mois,Apple,550000.0,99.0,1.0,32.0,6.0,noir,5.0,12.0,1,Sun May 26 21:40:01 2019,android
Galaxy S8 Plus (DUOS) 64Go HDD - Noir,Samsung,560000.0,1001.0,4.0,32.0,6.0,noir,12.0,12.0,1,Sun May 26 21:40:03 2019,android
iPhone 8 Plus - 64Go HDD - Rouge,Apple,589500.0,1001.0,2.0,32.0,5.5,rouge,7.0,12.0,1,Sun May 26 21:40:04 2019,android
Galaxy S9 Plus - 32Go HDD - 6Go RAM - Gris,Samsung,595000.0,10001.0,3.0,32.0,6.0,gris,7.0,12.0,1,Sun May 26 21:40:06 2019,android
Galaxy Note 9 - 128Go HDD - 6Go RAM - Noir - 24 Mois de Garantie,Samsung,699900.0,9.0,4.0,128.0,5.8,noir,7.0,12.0,1,Sun May 26 21:40:07 2019,android
iPhone X 64Go HDD - Argent,Apple,790000.0,1001.0,3.0,64.0,5.9,argent,8.0,12.0,1,Sun May 26 21:40:09 2019,android
"iPhone XS - 512 Go HDD - 4 Go RAM - 5,8'' - Blanc",Apple,896000.0,99.0,4.0,64.0,5.6,blanc,5.0,13.0,1,Sun May 26 21:40:10 2019,android
iPhone X 256Go HDD - 3Go RAM - 12MP - Gris - 12 Mois + Pochette + Protège Ecran Offerts,Apple,979900.0,99.0,3.0,64.0,6.3,gris,5.0,8.0,1,Sun May 26 21:40:12 2019,android
iPhone XS Max 512Go HDD - 4Go RAM - Gris Sidéral,Apple,980000.0,10001.0,4.0,64.0,5.5,gris sidéral,8.0,13.0,1,Sun May 26 21:40:15 2019,android
iPhone XS 256Go HDD - Or,Apple,999900.0,1001.0,4.0,128.0,5.8,or,5.0,8.0,1,Sun May 26 21:40:16 2019,android
PIXI 4 Plus Power 16Go HDD - Noir,Alcatel,54000.0,1001.0,2.0,256.0,6.2,noir,2.0,10.0,1,Sun May 26 21:40:18 2019,ios
F3(Pop¹) Dual SIM 8Go HDD - Bleu - 12 Mois,Tecno,59500.0,101.0,4.0,64.0,5.5,bleu,4.0,20.0,2,Sun May 26 21:40:20 2019,android
Galaxy J7 Max Dual SIM - 32Go HDD - 4Go RAM - Or - 3 Mois,Samsung,140000.0,101.0,6.0,256.0,6.5,or,2.0,21.0,2,Sun May 26 21:40:22 2019,android
P10 Lite Dual SIM 64Go HDD - Bleu- 12 Mois,Huawei,161000.0,1001.0,2.0,128.0,6.0,bleu,8.0,13.0,2,Sun May 26 21:40:23 2019,android
P10 Lite Dual SIM 32Go HDD - Bleu - 12 Mois + Edmark Shake Off Offert (20 Sachets),Huawei,169000.0,1001.0,2.0,64.0,6.4,bleu,5.0,16.0,2,Sun May 26 21:40:25 2019,android
iPhone 6 16 Go HDD -  Gris Sidéral,Apple,170000.0,1001.0,4.0,32.0,5.5,gris sidéral,20.0,16.0,1,Sun May 26 21:40:26 2019,android
Galaxy S6 Edge Plus - 32Go HDD - RAM 4Go - Or + Protège Ecran,Samsung,215000.0,1001.0,4.0,128.0,6.2,or,5.0,12.0,1,Sun May 26 21:40:28 2019,android
iPhone 5S 64 Go HDD - Or - 12 Mois,Apple,220000.0,49.0,2.0,32.0,5.0,or,2.0,8.0,1,Sun May 26 21:40:29 2019,android
Galaxy Note 8 64Go HDD - Noir,Samsung,337000.0,1001.0,4.0,128.0,5.7,noir,13.0,13.0,1,Sun May 26 21:40:31 2019,android
V10 Dual SIM 8 Go HHD - Blanc - 13 Mois,X-tigi,33000.0,1001.0,4.0,64.0,4.5,blanc,0.0,12.0,2,Sun May 26 21:40:32 2019,ios
IT P12 Dual SIM 8Go HDD - Noir,ITEL,46800.0,1001.0,4.0,128.0,6.2,noir,8.0,13.0,2,Sun May 26 21:40:34 2019,android
A5002 Dual SIM 8 Go HDD - Noir Et Gris - 12 Mois,Fero,47000.0,1001.0,4.0,128.0,6.2,noir et gris,8.0,13.0,2,Sun May 26 21:40:35 2019,android
A32F Dual SIM 8Go HDD - Rose Or - 12 Mois,ITEL,49900.0,99.0,4.0,128.0,6.4,rose or,2.0,21.0,2,Sun May 26 21:40:37 2019,android
"V15 - Double Puce - 16Go - 1Go RAM - 5"" - Or - 12 Mois",X-tigi,52000.0,49.0,4.0,256.0,4.0,or,16.0,16.0,2,Sun May 26 21:40:38 2019,android
V9 4 Go HDD - Blanc,VSUN,54400.0,1001.0,4.0,64.0,5.5,blanc,13.0,13.0,1,Sun May 26 21:40:40 2019,android
P32 Dual SIM 8Go HDD - 1 Go RAM - Bleu - 13 Mois,ITEL,54900.0,101.0,4.0,8.0,5.5,bleu,2.0,20.0,2,Sun May 26 21:40:41 2019,android
X-tigi V18 Dual SIM 16Go HDD + B310 Dual SIM - Noir - 12 Mois,X-tigi,56500.0,9.0,4.0,8.0,6.1,noir,2.0,21.0,2,Sun May 26 21:40:42 2019,android
F3(Pop¹) Pro Dual SIM 16Go HDD - Bleu- 12 Mois,Tecno,64000.0,9.0,4.0,16.0,6.0,bleu,2.0,21.0,2,Sun May 26 21:40:44 2019,android
"Alcatel OT9001D - Dual SIM - 16 Go HDD - 1,5 Go RAM - 6"" - Noir - 12 Mois",Alcatel,65000.0,101.0,4.0,16.0,6.2,noir,13.0,13.0,2,Sun May 26 21:40:45 2019,android
ULEFONE S8 Pro Dual SIM 16Go HDD - Noir,ULEFONE,66500.0,9.0,3.0,32.0,5.5,noir,13.0,13.0,2,Sun May 26 21:40:46 2019,android
"S33 - 16Go HDD - 1Go RAM - 6"" - Or - 12 Mois",ITEL,69500.0,9.0,4.0,64.0,6.0,or,2.0,21.0,1,Sun May 26 21:40:48 2019,android
TCL 562 Dual SIM 32Go HDD - Gris - 12 Mois,TCL,70000.0,49.0,2.0,32.0,5.5,gris,2.0,21.0,2,Sun May 26 21:40:49 2019,android
Core 2 - Noir,Samsung,70600.0,1001.0,4.0,64.0,6.0,noir,8.0,16.0,1,Sun May 26 21:40:50 2019,android
Hot 6 Dual SIM 16Go HDD - Noir,Infinix,79000.0,49.0,6.0,32.0,5.5,noir,2.0,21.0,2,Sun May 26 21:40:53 2019,android
Royale X1 Dual SIM 16Go HDD - Rose Or - 12 Mois,Fero,83000.0,49.0,6.0,64.0,6.0,rose or,16.0,16.0,2,Sun May 26 21:40:55 2019,ios
XT1762 Moto E4 Dual Sim 16 Go HDD - Or - 6 mois,MOTOROLA,85100.0,9.0,3.0,32.0,6.2,or,2.0,18.0,2,Sun May 26 21:40:57 2019,android
Y5 Prime 2018 Dual SIM 16Go HDD - Noir - 12 Mois + Edmark Red Bubble Tea Offert (20 Sachets),Huawei,86500.0,9.0,4.0,16.0,5.7,noir,5.0,13.0,2,Sun May 26 21:40:59 2019,android
L9 II - 8Go HDD - 1Go RAM - Noir,LG,86600.0,9.0,2.0,32.0,5.7,noir,8.0,12.0,1,Sun May 26 21:41:01 2019,ios
Galaxy A7 16 Go HDD - Blanc,Samsung,90000.0,9.0,4.0,64.0,5.7,blanc,8.0,12.0,1,Sun May 26 21:41:02 2019,ios
One A9s - 32Go HDD - 3Go RAM - Or Et Blanc,HTC,90000.0,49.0,1.0,16.0,6.2,or et blanc,8.0,12.0,1,Sun May 26 21:41:05 2019,android
Spark 2 Dual SIM 32 Go + 2 Go Ram HDD - Noir - 12 Mois,Tecno,95000.0,101.0,6.0,16.0,4.0,noir,7.0,12.0,2,Sun May 26 21:41:06 2019,android
Galaxy A5 16 Go HDD - Blanc,Samsung,95000.0,101.0,1.0,64.0,5.7,blanc,2.0,24.0,1,Sun May 26 21:41:08 2019,android
